MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,EP_SUM_YR_1,EP_SUM_YR_2,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,WEIGHTED_SEG_KM,LAST_FLIGHT_DATE,AVG_FLIGHT_COUNT,AVG_BP_SUM,BEGIN_TO_FIRST,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,ADD_POINTS_SUM_YR_1,ADD_POINTS_SUM_YR_2,EXCHANGE_COUNT,avg_discount,P1Y_Flight_Count,L1Y_Flight_Count,P1Y_BP_SUM,L1Y_BP_SUM,EP_SUM,ADD_Point_SUM,Eli_Add_Point_Sum,L1Y_ELi_Add_Points,Points_Sum,L1Y_Points_Sum,Ration_L1Y_Flight_Count,Ration_P1Y_Flight_Count,Ration_P1Y_BPS,Ration_L1Y_BPS,Point_NotFlight
60743,2012/08/07,2012/08/07,男,4,BUSAN CITY,,KR,69.0,2014/03/31,2,1960,0,0,1866.0,0.0,2068,1692.4,2012/08/10,0.28571428600000004,280.0,0,600,3.0,3,0,0,0,0.818375242,2,0,1960,0,0,0,0,0,1960,0,0.0,1.0,0.999490056,0.0,0
25914,2010/02/11,2010/02/24,男,4,长春,吉林,CN,36.0,2014/03/31,2,1164,0,0,,0.0,3385,1691.4,2012/05/21,0.25,145.5,45,681,5.0,5,0,0,0,0.49967503700000004,2,0,1164,0,0,0,0,0,1164,0,0.0,1.0,0.999141631,0.0,0
40286,2009/10/27,2009/11/14,男,4,北京,,CN,31.0,2014/03/31,2,1074,0,0,1378.0,0.0,3560,1691.0,2012/05/20,0.25,134.25,39,682,10.0,10,0,0,0,0.475,2,0,1074,0,0,0,0,0,1074,0,0.0,1.0,0.999069767,0.0,0
57321,2008/06/14,2009/02/02,男,4,,台北,TW,55.0,2014/03/31,3,1322,0,0,0.0,1577.0,3250,1690.5,2013/06/10,0.375,165.25,368,296,33.5,65,0,0,0,0.520153846,0,3,0,1322,0,0,0,0,1322,1322,1.0,0.0,0.0,0.999244142,0
11534,2007/07/04,2008/01/12,男,4,东京,,JP,52.0,2014/03/31,3,1819,0,0,1104.0,1193.0,2116,1688.56,2013/09/20,0.375,227.375,232,194,152.5,210,0,0,0,0.7979962190000001,1,2,1119,700,0,0,0,0,1819,700,0.666666667,0.333333333,0.614835165,0.384615385,0
2665,2007/12/10,2008/01/15,男,4,,,SG,44.0,2014/03/31,2,1236,0,0,1170.0,410.0,2523,1681.54,2013/06/07,0.25,154.5,346,299,86.0,86,0,0,0,0.666484344,1,1,1236,0,0,0,0,0,1236,0,0.5,0.5,0.9991915929999999,0.0,0
2665,2007/12/10,2008/01/15,男,4,,,SG,44.0,2014/03/31,2,1236,0,0,1170.0,410.0,2523,1681.54,2013/06/07,0.25,154.5,346,299,86.0,86,0,0,0,0.666484344,1,1,1236,0,0,0,0,0,1236,0,0.5,0.5,0.9991915929999999,0.0,0
48366,2008/08/08,2012/04/24,男,4,,,HK,47.0,2014/03/31,2,1097,0,0,1566.0,0.0,2801,1680.6,2012/04/27,0.25,137.125,23,705,3.0,3,0,0,0,0.6,2,0,1097,0,0,0,0,0,1097,0,0.0,1.0,0.999089253,0.0,0
48366,2008/08/08,2012/04/24,男,4,,,HK,47.0,2014/03/31,2,1097,0,0,1566.0,0.0,2801,1680.6,2012/04/27,0.25,137.125,23,705,3.0,3,0,0,0,0.6,2,0,1097,0,0,0,0,0,1097,0,0.0,1.0,0.999089253,0.0,0
8320,2011/01/10,2011/01/10,男,4,上海,上海,CN,33.0,2014/03/31,2,1434,0,0,,0.0,2229,1678.1,2012/11/22,0.25,179.25,221,496,14.0,14,1500,0,0,0.7528488109999999,2,0,1434,0,0,1500,1500,0,2934,0,0.0,1.0,0.999303136,0.0,1
38283,2005/09/15,2006/01/17,女,4,TAIPEI,,TW,43.0,2014/03/31,3,2023,0,0,2068.0,0.0,2097,1677.6,2012/10/16,0.375,252.875,122,533,38.0,72,0,0,0,0.8,3,0,2023,0,0,0,0,0,2023,0,0.0,1.0,0.999505929,0.0,0
55750,2012/03/22,2012/07/16,男,4,呼和浩特,内蒙古,CN,31.0,2014/03/31,2,1039,0,0,,0.0,2605,1675.9,2012/07/16,0.25,129.875,106,625,0.0,0,0,0,0,0.643339731,2,0,1039,0,0,0,0,0,1039,0,0.0,1.0,0.999038462,0.0,0
38616,2007/07/08,2008/05/10,男,4,,,TW,54.0,2014/03/31,2,1977,0,0,720.0,893.0,2141,1675.63,2013/10/26,0.25,247.125,227,158,346.0,346,0,0,0,0.782638954,1,1,866,1111,0,0,0,0,1977,1111,0.5,0.5,0.437815976,0.561678463,0
38616,2007/07/08,2008/05/10,男,4,,,TW,54.0,2014/03/31,2,1977,0,0,720.0,893.0,2141,1675.63,2013/10/26,0.25,247.125,227,158,346.0,346,0,0,0,0.782638954,1,1,866,1111,0,0,0,0,1977,1111,0.5,0.5,0.437815976,0.561678463,0
50232,2012/02/13,2012/02/13,男,4,青田,浙江,CN,,2014/03/31,2,1012,0,0,1630.0,0.0,2878,1675.2,2013/01/12,0.25,126.5,286,445,0.0,0,0,0,0,0.582070883,2,0,1012,0,0,0,0,0,1012,0,0.0,1.0,0.999012833,0.0,0
49947,2011/02/05,2011/03/09,男,4,,北京,CN,53.0,2014/03/31,2,1541,0,0,1570.0,0.0,1670,1670.0,2012/06/12,0.25,192.625,70,659,2.0,2,0,0,0,1.0,2,0,1541,0,0,0,0,0,1541,0,0.0,1.0,0.9993514920000001,0.0,0
7164,2012/12/26,2012/12/26,男,4,上海,上海,CN,34.0,2014/03/31,2,1328,0,0,,0.0,3707,1668.15,2012/12/28,0.333333333,221.33333330000002,0,460,2.0,2,0,0,0,0.45,2,0,1328,0,0,0,0,0,1328,0,0.0,1.0,0.999247555,0.0,0
32394,2011/12/12,2012/02/15,男,4,大连,辽宁,CN,51.0,2014/03/31,2,1732,0,0,,0.0,2085,1668.0,2012/08/27,0.25,216.5,17,583,131.0,131,0,0,0,0.8,2,0,1732,0,0,0,0,0,1732,0,0.0,1.0,0.9994229659999999,0.0,0
34805,2011/04/28,2011/04/28,女,4,鞍山,辽宁,CN,51.0,2014/03/31,4,1384,0,0,,0.0,4170,1668.0,2013/02/07,0.5,173.0,21,419,97.0,150,0,0,0,0.4,4,0,1384,0,0,0,0,0,1384,0,0.0,1.0,0.999277978,0.0,0
62637,2007/01/16,2007/01/23,男,4,,,CN,,2014/03/31,2,1378,0,0,0.0,1529.0,2571,1666.41,2013/10/18,0.25,172.25,456,166,109.0,109,0,0,0,0.648156359,0,2,0,1378,0,0,0,0,1378,1378,1.0,0.0,0.0,0.9992748370000001,0
62637,2007/01/16,2007/01/23,男,4,,,CN,,2014/03/31,2,1378,0,0,0.0,1529.0,2571,1666.41,2013/10/18,0.25,172.25,456,166,109.0,109,0,0,0,0.648156359,0,2,0,1378,0,0,0,0,1378,1378,1.0,0.0,0.0,0.9992748370000001,0
62637,2007/01/16,2007/01/23,男,4,,,CN,,2014/03/31,2,1378,0,0,0.0,1529.0,2571,1666.41,2013/10/18,0.25,172.25,456,166,109.0,109,0,0,0,0.648156359,0,2,0,1378,0,0,0,0,1378,1378,1.0,0.0,0.0,0.9992748370000001,0
40,2009/12/23,2012/08/16,男,4,上海,上海,CN,44.0,2014/03/31,2,1212,0,0,,0.0,2085,1666.3,2012/08/18,0.25,151.5,137,592,2.0,2,6310,11089,0,0.799184652,2,0,1212,0,0,17399,17399,11089,18611,11089,0.0,1.0,0.999175598,0.0,30
20238,2005/03/30,2012/07/23,男,4,上海,上海,CN,38.0,2014/03/31,2,1212,0,0,,0.0,2085,1666.3,2012/07/24,0.25,151.5,113,617,1.0,1,0,0,0,0.799184652,2,0,1212,0,0,0,0,0,1212,0,0.0,1.0,0.999175598,0.0,0
9841,2006/10/10,2006/11/22,男,4,,,SG,61.0,2014/03/31,2,1040,0,0,1490.0,0.0,2880,1663.1,2012/12/31,0.25,130.0,205,457,69.0,69,0,0,0,0.5774652779999999,2,0,1040,0,0,0,0,0,1040,0,0.0,1.0,0.999039385,0.0,0
9841,2006/10/10,2006/11/22,男,4,,,SG,61.0,2014/03/31,2,1040,0,0,1490.0,0.0,2880,1663.1,2012/12/31,0.25,130.0,205,457,69.0,69,0,0,0,0.5774652779999999,2,0,1040,0,0,0,0,0,1040,0,0.0,1.0,0.999039385,0.0,0
8115,2013/01/01,2013/01/24,男,4,明水县,黑龙江,CN,49.0,2014/03/31,2,1344,0,0,,0.0,3694,1662.3,2013/01/31,0.4,268.8,23,426,7.0,7,0,0,0,0.45,2,0,1344,0,0,0,0,0,1344,0,0.0,1.0,0.9992565059999999,0.0,0
53204,2009/12/23,2013/08/04,男,4,哈市,黑龙江,CN,61.0,2014/03/31,2,1344,0,0,0.0,,3694,1662.3,2013/08/09,0.25,168.0,490,236,5.0,5,0,0,0,0.45,0,2,0,1344,0,0,0,0,1344,1344,1.0,0.0,0.0,0.9992565059999999,0
1905,2013/01/10,2013/02/17,女,4,香港,,HK,33.0,2014/03/31,2,1572,0,0,1400.0,0.0,4154,1661.6,2013/02/27,0.4,314.4,38,399,10.0,10,0,0,0,0.4,2,0,1572,0,0,0,0,0,1572,0,0.0,1.0,0.999364272,0.0,0
21380,2008/10/05,2008/10/05,女,4,北京,北京,CN,,2014/03/31,2,0,0,0,0.0,1400.0,4154,1661.6,2013/12/26,0.25,0.0,629,97,5.0,5,0,0,0,0.4,0,2,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0
39601,2009/02/19,2009/02/19,男,4,,MA,US,68.0,2014/03/31,2,1572,0,0,1400.0,0.0,4154,1661.6,2012/09/20,0.25,196.5,172,559,0.0,0,0,0,0,0.4,2,0,1572,0,0,0,0,0,1572,0,0.0,1.0,0.999364272,0.0,0
24709,2012/11/06,2012/11/06,男,4,苏州,江苏,CN,36.0,2014/03/31,2,1148,0,0,,0.0,3233,1660.95,2012/11/10,0.333333333,191.33333330000002,0,508,4.0,4,0,0,0,0.51374884,2,0,1148,0,0,0,0,0,1148,0,0.0,1.0,0.999129678,0.0,0
12910,2009/04/15,2011/04/12,男,4,,,HK,47.0,2014/03/31,2,888,0,0,0.0,1554.0,2478,1660.26,2013/08/18,0.25,111.0,502,227,2.0,2,0,0,0,0.67,0,2,0,888,0,0,0,0,888,888,1.0,0.0,0.0,0.998875141,0
12910,2009/04/15,2011/04/12,男,4,,,HK,47.0,2014/03/31,2,888,0,0,0.0,1554.0,2478,1660.26,2013/08/18,0.25,111.0,502,227,2.0,2,0,0,0,0.67,0,2,0,888,0,0,0,0,888,888,1.0,0.0,0.0,0.998875141,0
45882,2006/09/07,2007/08/01,男,4,,广东,CN,64.0,2014/03/31,3,1452,0,0,1779.0,0.0,2289,1654.8,2013/01/04,0.375,181.5,89,453,94.5,145,0,0,0,0.72293578,3,0,1452,0,0,0,0,0,1452,0,0.0,1.0,0.9993117690000001,0.0,0
3638,2009/01/18,2010/07/08,男,4,上海市,上海,CN,55.0,2014/03/31,2,1732,0,0,,0.0,2068,1654.4,2012/10/28,0.25,216.5,25,521,185.0,185,0,0,0,0.8,2,0,1732,0,0,0,0,0,1732,0,0.0,1.0,0.9994229659999999,0.0,0
52603,2009/12/20,2009/12/20,男,4,上海,上海,CN,42.0,2014/03/31,2,1732,0,0,,0.0,2068,1654.4,2012/06/28,0.25,216.5,67,643,21.0,21,0,0,0,0.8,2,0,1732,0,0,0,0,0,1732,0,0.0,1.0,0.9994229659999999,0.0,0
6552,2012/06/05,2012/06/05,男,4,成都,四川,CN,37.0,2014/03/31,2,1039,0,0,,0.0,2631,1654.2,2012/06/15,0.25,129.875,0,656,10.0,10,0,0,0,0.628734322,2,0,1039,0,0,0,0,0,1039,0,0.0,1.0,0.999038462,0.0,0
9935,2006/12/27,2007/02/13,男,4,广州,广东,CN,43.0,2014/03/31,2,968,0,0,,0.0,2748,1648.8,2012/12/12,0.25,121.0,253,476,2.0,2,0,0,1,0.6,2,0,968,0,0,0,0,0,968,0,0.0,1.0,0.998968008,0.0,1
33286,2012/05/08,2012/05/08,男,4,台州,浙江省,CN,32.0,2014/03/31,2,968,0,0,,0.0,2748,1648.8,2012/12/13,0.25,121.0,0,475,219.0,219,0,0,0,0.6,2,0,968,0,0,0,0,0,968,0,0.0,1.0,0.998968008,0.0,0
38399,2007/10/22,2008/01/26,男,4,深圳,广东,CN,40.0,2014/03/31,2,968,0,0,,0.0,2748,1648.8,2012/05/31,0.25,121.0,58,671,2.0,2,0,0,0,0.6,2,0,968,0,0,0,0,0,968,0,0.0,1.0,0.998968008,0.0,0
40086,2009/11/09,2009/11/16,女,4,上海,上海,CN,29.0,2014/03/31,2,968,0,0,,0.0,2748,1648.8,2012/05/26,0.25,121.0,9,676,46.0,46,0,0,0,0.6,2,0,968,0,0,0,0,0,968,0,0.0,1.0,0.998968008,0.0,0
55945,2012/11/28,2013/06/10,男,4,上海,上海,CN,28.0,2014/03/31,2,968,0,0,0.0,,2748,1648.8,2013/06/20,0.333333333,161.33333330000002,194,286,10.0,10,0,0,0,0.6,0,2,0,968,0,0,0,0,968,968,1.0,0.0,0.0,0.998968008,0
38103,2005/04/08,2005/04/20,男,4,,,CN,41.0,2014/03/31,2,1677,0,0,0.0,1613.0,2616,1648.08,2013/10/26,0.25,209.625,570,158,3.0,3,0,0,0,0.63,0,2,0,1677,0,0,0,0,1677,1677,1.0,0.0,0.0,0.999404052,0
38103,2005/04/08,2005/04/20,男,4,,,CN,41.0,2014/03/31,2,1677,0,0,0.0,1613.0,2616,1648.08,2013/10/26,0.25,209.625,570,158,3.0,3,0,0,0,0.63,0,2,0,1677,0,0,0,0,1677,1677,1.0,0.0,0.0,0.999404052,0
22942,2010/12/23,2010/12/23,女,4,上海,上海,CN,42.0,2014/03/31,2,1004,0,0,,0.0,2994,1646.7,2012/11/18,0.25,125.5,33,500,198.0,198,0,11483,1,0.55,2,0,1004,0,0,11483,11483,11483,12487,11483,0.0,1.0,0.999004975,0.0,2
37145,2007/04/04,2007/04/04,男,4,,上海,CN,40.0,2014/03/31,2,1004,0,0,840.0,0.0,2994,1646.7,2012/11/08,0.25,125.5,220,510,1.0,1,0,0,0,0.55,2,0,1004,0,0,0,0,0,1004,0,0.0,1.0,0.999004975,0.0,0
2530,2007/09/18,2008/04/13,男,4,,,HK,59.0,2014/03/31,2,1537,0,0,1980.0,0.0,1646,1646.0,2012/10/25,0.25,192.125,204,524,3.0,3,0,0,0,1.0,2,0,1537,0,0,0,0,0,1537,0,0.0,1.0,0.999349805,0.0,0
2530,2007/09/18,2008/04/13,男,4,,,HK,59.0,2014/03/31,2,1537,0,0,1980.0,0.0,1646,1646.0,2012/10/25,0.25,192.125,204,524,3.0,3,0,0,0,1.0,2,0,1537,0,0,0,0,0,1537,0,0.0,1.0,0.999349805,0.0,0
15411,2012/05/01,2012/07/21,男,4,上海市,,CN,31.0,2014/03/31,3,1361,0,0,1691.0,0.0,2387,1645.25,2013/03/26,0.375,170.125,81,372,124.0,162,0,0,0,0.689254294,3,0,1361,0,0,0,0,0,1361,0,0.0,1.0,0.9992657859999999,0.0,0
53607,2005/11/09,2005/11/09,男,4,台南,,TW,45.0,2014/03/31,2,1397,0,0,0.0,1445.0,2164,1644.64,2013/09/07,0.25,174.625,523,207,1.0,1,0,0,0,0.76,0,2,0,1397,0,0,0,0,1397,1397,1.0,0.0,0.0,0.999284692,0
35105,2010/01/21,2010/09/14,男,4,北京市,,CN,33.0,2014/03/31,2,420,0,0,677.0,785.0,4021,1642.45,2013/08/26,0.25,52.5,180,219,332.0,332,0,4848,0,0.40846804299999995,1,1,420,0,0,4848,4848,4848,5268,4848,0.5,0.5,0.997624703,0.0,13
8143,2010/04/13,2010/04/13,女,4,北京,,CN,41.0,2014/03/31,2,1441,0,0,1609.0,0.0,2088,1640.45,2013/02/18,0.25,180.125,105,408,218.0,218,0,0,0,0.78565613,2,0,1441,0,0,0,0,0,1441,0,0.0,1.0,0.999306519,0.0,0
19975,2012/11/10,2013/08/13,男,4,上海,上海,CN,32.0,2014/03/31,2,1212,0,0,0.0,,2085,1638.68,2013/08/17,0.333333333,202.0,276,228,4.0,4,0,0,0,0.78593765,0,2,0,1212,0,0,0,0,1212,1212,1.0,0.0,0.0,0.999175598,0
44204,2009/07/17,2012/02/18,女,4,上海,,CN,53.0,2014/03/31,2,958,0,0,896.0,704.0,2616,1635.0,2013/04/03,0.25,119.75,343,364,24.0,24,0,0,0,0.625,1,1,479,479,0,0,0,0,958,479,0.5,0.5,0.499478624,0.499478624,0
8402,2011/07/28,2011/09/24,男,4,乌鲁木齐,新疆,CN,53.0,2014/03/31,3,1688,0,0,,0.0,1689,1633.9,2012/08/07,0.375,211.0,124,603,2.0,2,0,0,0,0.9673771459999999,3,0,1688,0,0,0,0,0,1688,0,0.0,1.0,0.999407934,0.0,0
62135,2011/07/15,2011/07/15,女,4,,,CN,33.0,2014/03/31,3,1292,0,0,0.0,1617.0,2390,1633.7,2014/03/18,0.375,161.5,688,14,14.5,29,0,0,0,0.683556485,0,3,0,1292,0,0,0,0,1292,1292,1.0,0.0,0.0,0.999226605,0
62135,2011/07/15,2011/07/15,女,4,,,CN,33.0,2014/03/31,3,1292,0,0,0.0,1617.0,2390,1633.7,2014/03/18,0.375,161.5,688,14,14.5,29,0,0,0,0.683556485,0,3,0,1292,0,0,0,0,1292,1292,1.0,0.0,0.0,0.999226605,0
8972,2009/12/24,2013/12/21,女,4,JI NAN,,CN,54.0,2014/03/31,2,836,0,0,0.0,1712.0,2537,1632.79,2014/01/19,0.25,104.5,629,73,29.0,29,0,0,0,0.643590855,0,2,0,836,0,0,0,0,836,836,1.0,0.0,0.0,0.998805257,0
4104,2009/09/12,2009/09/12,男,4,,,KR,55.0,2014/03/31,2,810,0,0,2520.0,1150.0,1931,1630.4,2013/05/01,0.25,101.25,7,336,388.0,388,0,0,0,0.8443293629999999,1,1,546,264,0,0,0,0,810,264,0.5,0.5,0.67324291,0.325524044,0
4104,2009/09/12,2009/09/12,男,4,,,KR,55.0,2014/03/31,2,810,0,0,2520.0,1150.0,1931,1630.4,2013/05/01,0.25,101.25,7,336,388.0,388,0,0,0,0.8443293629999999,1,1,546,264,0,0,0,0,810,264,0.5,0.5,0.67324291,0.325524044,0
15330,2012/11/07,2012/11/21,男,4,CALOOCAN CITY,,PH,73.0,2014/03/31,3,1486,0,0,850.0,1000.0,3248,1627.2,2013/04/24,0.5,247.66666669999998,14,343,77.0,147,0,0,0,0.5009852220000001,2,1,1220,266,0,0,0,0,1486,266,0.333333333,0.666666667,0.8204438470000001,0.178883658,0
29288,2005/08/20,2005/09/30,男,4,上海,上海,CN,38.0,2014/03/31,2,1542,0,0,,0.0,1627,1627.0,2013/03/17,0.25,192.75,82,381,268.0,268,0,0,0,1.0,2,0,1542,0,0,0,0,0,1542,0,0.0,1.0,0.9993519120000001,0.0,0
17133,2012/06/06,2012/06/09,女,4,沈阳,辽宁,CN,29.0,2014/03/31,2,954,0,0,,0.0,2710,1626.0,2012/06/12,0.25,119.25,3,659,3.0,3,0,0,0,0.6,2,0,954,0,0,0,0,0,954,0,0.0,1.0,0.99895288,0.0,0
26084,2012/03/15,2012/06/25,女,4,上海,上海,CN,27.0,2014/03/31,2,1670,0,0,,0.0,2710,1626.0,2012/12/15,0.25,208.75,85,473,173.0,173,0,0,0,0.6,2,0,1670,0,0,0,0,0,1670,0,0.0,1.0,0.9994015559999999,0.0,0
35004,2012/06/10,2012/06/13,男,4,沈阳市,辽宁省,CN,48.0,2014/03/31,2,954,0,0,,0.0,2710,1626.0,2012/06/16,0.25,119.25,3,655,3.0,3,0,0,0,0.6,2,0,954,0,0,0,0,0,954,0,0.0,1.0,0.99895288,0.0,0
44146,2012/06/27,2012/06/28,男,4,沈阳,辽宁,CN,71.0,2014/03/31,2,954,0,0,,0.0,2710,1626.0,2012/07/04,0.25,119.25,1,637,6.0,6,0,0,0,0.6,2,0,954,0,0,0,0,0,954,0,0.0,1.0,0.99895288,0.0,0
53123,2012/12/07,2012/12/07,男,4,沈阳,辽宁,CN,42.0,2014/03/31,2,1670,0,0,,0.0,2710,1626.0,2013/03/23,0.333333333,278.3333333,0,375,106.0,106,0,0,0,0.6,2,0,1670,0,0,0,0,0,1670,0,0.0,1.0,0.9994015559999999,0.0,0
11199,2005/06/23,2005/07/24,男,4,,,CN,68.0,2014/03/31,2,1774,0,0,579.0,970.0,2214,1625.94,2013/06/13,0.25,221.75,282,293,156.0,156,0,0,0,0.7343902440000001,1,1,229,1545,0,0,0,0,1774,1545,0.5,0.5,0.129014085,0.870422535,0
11199,2005/06/23,2005/07/24,男,4,,,CN,68.0,2014/03/31,2,1774,0,0,579.0,970.0,2214,1625.94,2013/06/13,0.25,221.75,282,293,156.0,156,0,0,0,0.7343902440000001,1,1,229,1545,0,0,0,0,1774,1545,0.5,0.5,0.129014085,0.870422535,0
43770,2010/01/27,2010/02/25,男,4,INCHEON,,KR,72.0,2014/03/31,3,982,0,0,0.0,2600.0,2787,1625.75,2013/10/16,0.375,122.75,489,168,37.0,45,0,0,0,0.583333333,0,3,0,982,0,0,0,0,982,982,1.0,0.0,0.0,0.9989827059999999,0
18652,2013/03/28,2013/08/04,女,4,广州,,CN,29.0,2014/03/31,2,1256,0,0,0.0,1392.0,2800,1624.0,2013/08/06,0.4,251.2,129,239,2.0,2,0,358,0,0.58,0,2,0,1256,0,358,358,358,1614,1614,1.0,0.0,0.0,0.999204455,11
34082,2013/02/11,2013/02/16,男,4,,,TW,33.0,2014/03/31,3,1843,0,0,660.0,1530.0,1624,1624.0,2013/04/19,0.6,368.6,5,348,31.0,57,0,0,0,1.0,1,2,500,1343,0,0,0,0,1843,1343,0.666666667,0.333333333,0.271149675,0.7283080259999999,0
34082,2013/02/11,2013/02/16,男,4,,,TW,33.0,2014/03/31,3,1843,0,0,660.0,1530.0,1624,1624.0,2013/04/19,0.6,368.6,5,348,31.0,57,0,0,0,1.0,1,2,500,1343,0,0,0,0,1843,1343,0.666666667,0.333333333,0.271149675,0.7283080259999999,0
39136,2009/02/17,2010/12/22,男,4,,,PH,81.0,2014/03/31,2,920,0,0,0.0,1300.0,2800,1624.0,2013/07/24,0.25,115.0,476,252,3.0,3,0,0,0,0.58,0,2,0,920,0,0,0,0,920,920,1.0,0.0,0.0,0.9989142240000001,0
39136,2009/02/17,2010/12/22,男,4,,,PH,81.0,2014/03/31,2,920,0,0,0.0,1300.0,2800,1624.0,2013/07/24,0.25,115.0,476,252,3.0,3,0,0,0,0.58,0,2,0,920,0,0,0,0,920,920,1.0,0.0,0.0,0.9989142240000001,0
18527,2012/06/19,2013/05/01,男,4,大连,辽宁,CN,28.0,2014/03/31,2,1732,0,0,0.0,,2068,1623.38,2013/10/13,0.25,216.5,316,171,165.0,165,0,0,0,0.785,0,2,0,1732,0,0,0,0,1732,1732,1.0,0.0,0.0,0.9994229659999999,0
19013,2006/10/25,2006/11/09,男,4,上海,,CN,47.0,2014/03/31,2,1748,0,0,1780.0,0.0,1622,1622.0,2012/04/23,0.25,218.5,19,709,3.0,3,0,0,0,1.0,2,0,1748,0,0,0,0,0,1748,0,0.0,1.0,0.999428245,0.0,0
4397,2010/03/22,2010/07/09,男,4,北京,,CN,38.0,2014/03/31,2,1258,0,0,1458.0,0.0,3604,1621.8,2012/11/24,0.25,157.25,199,494,38.0,38,0,0,0,0.45,2,0,1258,0,0,0,0,0,1258,0,0.0,1.0,0.9992057190000001,0.0,0
2091,2005/03/09,2005/06/07,男,4,,,CN,40.0,2014/03/31,2,1757,0,0,1120.0,750.0,1921,1621.6,2013/04/19,0.25,219.625,172,348,211.0,211,0,0,0,0.844143675,1,1,1257,500,0,0,0,0,1757,500,0.5,0.5,0.715017065,0.28441410699999997,0
2091,2005/03/09,2005/06/07,男,4,,,CN,40.0,2014/03/31,2,1757,0,0,1120.0,750.0,1921,1621.6,2013/04/19,0.25,219.625,172,348,211.0,211,0,0,0,0.844143675,1,1,1257,500,0,0,0,0,1757,500,0.5,0.5,0.715017065,0.28441410699999997,0
29106,2005/02/28,2012/10/07,男,4,,,CN,50.0,2014/03/31,2,1319,0,0,1439.0,0.0,3523,1616.9,2013/03/14,0.25,164.875,189,384,158.0,158,0,0,0,0.458955436,2,0,1319,0,0,0,0,0,1319,0,0.0,1.0,0.9992424240000001,0.0,0
29106,2005/02/28,2012/10/07,男,4,,,CN,50.0,2014/03/31,2,1319,0,0,1439.0,0.0,3523,1616.9,2013/03/14,0.25,164.875,189,384,158.0,158,0,0,0,0.458955436,2,0,1319,0,0,0,0,0,1319,0,0.0,1.0,0.9992424240000001,0.0,0
3912,2011/12/04,2011/12/04,男,4,,,SG,36.0,2014/03/31,3,400,0,0,0.0,1521.0,4067,1616.51,2013/09/11,0.375,50.0,499,203,14.5,29,0,9804,0,0.39746988,0,3,0,400,0,9804,9804,9804,10204,10204,1.0,0.0,0.0,0.997506234,3
3912,2011/12/04,2011/12/04,男,4,,,SG,36.0,2014/03/31,3,400,0,0,0.0,1521.0,4067,1616.51,2013/09/11,0.375,50.0,499,203,14.5,29,0,9804,0,0.39746988,0,3,0,400,0,9804,9804,9804,10204,10204,1.0,0.0,0.0,0.997506234,3
27759,2006/05/10,2006/05/10,男,4,,,TW,,2014/03/31,3,912,0,0,0.0,617.0,3943,1616.05,2013/08/22,0.375,114.0,282,223,113.0,119,0,0,0,0.40985290399999996,1,2,0,912,0,0,0,0,912,912,0.666666667,0.333333333,0.0,0.99890471,0
27759,2006/05/10,2006/05/10,男,4,,,TW,,2014/03/31,3,912,0,0,0.0,617.0,3943,1616.05,2013/08/22,0.375,114.0,282,223,113.0,119,0,0,0,0.40985290399999996,1,2,0,912,0,0,0,0,912,912,0.666666667,0.333333333,0.0,0.99890471,0
27759,2006/05/10,2006/05/10,男,4,,,TW,,2014/03/31,3,912,0,0,0.0,617.0,3943,1616.05,2013/08/22,0.375,114.0,282,223,113.0,119,0,0,0,0.40985290399999996,1,2,0,912,0,0,0,0,912,912,0.666666667,0.333333333,0.0,0.99890471,0
1094,2007/03/27,2010/02/18,男,4,台北,,TW,59.0,2014/03/31,2,973,0,0,715.0,832.0,2698,1614.7,2013/06/26,0.25,121.625,175,280,276.0,276,0,0,0,0.598480356,1,1,494,479,0,0,0,0,973,479,0.5,0.5,0.507186858,0.491786448,0
26750,2007/06/22,2007/06/23,男,4,,,CN,82.0,2014/03/31,2,1222,0,0,1500.0,0.0,3228,1614.0,2012/10/15,0.25,152.75,68,534,129.0,129,0,0,0,0.5,2,0,1222,0,0,0,0,0,1222,0,0.0,1.0,0.9991823390000001,0.0,0
26750,2007/06/22,2007/06/23,男,4,,,CN,82.0,2014/03/31,2,1222,0,0,1500.0,0.0,3228,1614.0,2012/10/15,0.25,152.75,68,534,129.0,129,0,0,0,0.5,2,0,1222,0,0,0,0,0,1222,0,0.0,1.0,0.9991823390000001,0.0,0
49432,2010/02/24,2010/02/24,男,4,北京,北京,CN,38.0,2014/03/31,2,1212,0,0,,0.0,2085,1613.75,2012/08/25,0.25,151.5,144,585,2.0,2,0,0,0,0.773980815,2,0,1212,0,0,0,0,0,1212,0,0.0,1.0,0.999175598,0.0,0
47479,2007/06/01,2007/06/05,女,4,,,TW,49.0,2014/03/31,7,1700,0,0,0.0,4666.0,2367,1613.01,2014/03/29,0.875,212.5,540,3,31.33333333,107,0,801,0,0.6814575409999999,0,7,0,1700,0,801,801,801,2501,2501,1.0,0.0,0.0,0.9994121109999999,1
